Time(Days),x_rot(km),y_rot(km),z_rot(km),vx_rot(km/s),vy_rot(km/s),vz_rot(km/s)
4.48208035,386779.71957988,316.17294334,-78.56527266,0.27456933,-1.37120948,0.84845241
4.48341390,386801.80864399,156.80226428,19.43233733,0.10851401,-1.39275989,0.85113214
4.48474746,386804.67973331,-4.21079681,117.22727819,-0.05872924,-1.39969201,0.84493664
4.48608101,386788.29680705,-165.17579116,213.79948733,-0.22540927,-1.39192487,0.82992527
4.48741457,386752.82555163,-324.40181115,308.14104303,-0.38977867,-1.36953154,0.80624928
4.48874812,386698.63188958,-480.21523061,399.26668201,-0.55011212,-1.33273871,0.77415042
4.49008168,386626.27838814,-630.97730596,486.22410621,-0.70472456,-1.28192473,0.73395869
4.49141524,386536.51859443,-775.10145219,568.10397022,-0.85198891,-1.21761590,0.68608907
4.49274879,386430.28934810,-911.07001017,644.04944307,-0.99035344,-1.14048134,0.63103736
4.49408235,386308.70114212,-1037.45032442,713.26524145,-1.11835826,-1.05132620,0.56937521
4.49541590,386173.02662674,-1152.90995796,775.02603682,-1.23465102,-0.95108344,0.50174422
4.49674946,386024.68736961,-1256.23087642,828.68414362,-1.33800145,-0.84080422,0.42884938
4.49808301,385865.23900829,-1346.32244660,873.67640444,-1.42731473,-0.72164691,0.35145168
4.49941657,385696.35494662,-1422.23310269,909.53019420,-1.50164332,-0.59486499,0.27036023
4.50075013,385519.80876718,-1483.16055143,935.86847671,-1.56019742,-0.46179379,0.18642372
4.50208368,385337.45554422,-1528.46039826,952.41385464,-1.60235360,-0.32383639,0.10052148
4.50341724,385151.21225755,-1557.65309805,958.99156729,-1.62766171,-0.18244866,0.01355420
4.50475079,384963.03751724,-1570.42914796,955.53139938,-1.63584995,-0.03912373,-0.07356569
4.50608435,384774.91081879,-1566.65246332,942.06847876,-1.62682794,0.10462399,-0.15992368
4.50741790,384588.81155429,-1546.36189439,918.74295105,-1.60068787,0.24727507,-0.24461299
4.50875146,384406.69800874,-1509.77086543,885.79853347,-1.55770363,0.38732137,-0.32674418
4.51008501,384230.48657154,-1457.26513690,843.57996195,-1.49832792,0.52328225,-0.40545475
4.51141857,384062.03139116,-1389.39871464,792.52935856,-1.42318746,0.65372054,-0.47991826
4.51275213,383903.10469642,-1306.88794912,733.18155819,-1.33307624,0.77725793,-0.54935324
4.51408568,383755.37799969,-1210.60389125,666.15844611,-1.22894695,0.89258981,-0.61303148
4.51541924,383620.40438877,-1101.56298764,592.16236787,-1.11190068,0.99849922,-0.67028578
4.51675279,383499.60209873,-980.91622113,511.96868522,-0.98317503,1.09386989,-0.72051701
4.51808635,383394.23954411,-849.93681561,426.41755932,-0.84413068,1.17769808,-0.76320049
4.51941990,383305.42196960,-710.00664467,336.40505318,-0.69623672,1.24910323,-0.79789141
4.52075346,383234.07986459,-562.60149322,242.87365030,-0.54105479,1.30733720,-0.82422947
4.52208701,383180.95925902,-409.27533811,146.80229499,-0.38022226,1.35179202,-0.84194262
4.52342057,383146.61400464,-251.64381967,49.19606238,-0.21543465,1.38200618,-0.85084970
4.52475413,383131.40011331,-91.36708801,-48.92442836,-0.04842751,1.39766923,-0.85086225
4.52608768,383135.47221110,69.86778982,-146.53374373,0.11904209,1.39862475,-0.84198522
4.52742124,383158.78213173,230.36466935,-242.61239269,0.28521423,1.38487167,-0.82431667
4.52875479,383201.07966091,388.43622342,-336.15749609,0.44834471,1.35656391,-0.79804660
4.53008835,383261.91540788,542.42170073,-426.19325623,0.60672342,1.31400840,-0.76345466
4.53142190,383340.64576889,690.70435993,-511.78111654,0.75869221,1.25766140,-0.72090703
4.53275546,383436.43991478,831.72839743,-592.02950716,0.90266214,1.18812343,-0.67085239
4.53408901,383548.28872390,964.01519247,-666.10307567,1.03712997,1.10613251,-0.61381702
4.53542257,383675.01555274,1086.17870454,-733.23131118,1.16069356,1.01255619,-0.55039916
4.53675613,383815.28872738,1196.93986543,-792.71647406,1.27206628,0.90838211,-0.48126265
4.53808968,383967.63561440,1295.13982424,-843.94075529,1.37009003,0.79470751,-0.40712987
4.53942324,384130.45812276,1379.75191197,-886.37259387,1.45374701,0.67272760,-0.32877425
4.54075679,384302.04946816,1449.89221205,-919.57209418,1.52216988,0.54372292,-0.24701213
4.54209035,384480.61202735,1504.82863148,-943.19548999,1.57465048,0.40904602,-0.16269437
4.54342390,384664.27609401,1543.98839091,-956.99861661,1.61064677,0.27010736,-0.07669753
4.54475746,384851.11934679,1566.96385838,-960.83935690,1.62978823,0.12836068,0.01008510
4.54609102,385039.18682900,1573.51667915,-954.67904342,1.63187935,-0.01471196,0.09675265
4.54742457,385226.51124045,1563.58015845,-938.58280176,1.61690151,-0.15761543,0.18240585
4.54875813,385411.13333653,1537.25988330,-912.71883778,1.58501303,-0.29885693,0.26615619
4.55009168,385591.12223147,1494.83257441,-877.35667398,1.53654743,-0.43696122,0.34713500
4.55142524,385764.59540352,1436.74318646,-832.86435687,1.47200997,-0.57048580,0.42450222
4.55275879,385929.73820234,1363.60028250,-779.70466063,1.39207252,-0.69803565,0.49745498
4.55409235,386084.82266531,1276.16973231,-718.43032732,1.29756668,-0.81827756,0.56523580
4.55542590,386228.22545304,1175.36679318,-649.67838770,1.18947539,-0.92995386,0.62714032
4.55675946,386358.44472605,1062.24665400,-574.16362042,1.06892295,-1.03189536,0.68252449
4.55809302,386474.11578946,937.99353154,-492.67121102,0.93716363,-1.12303349,0.73081126
4.55942657,386574.02534882,803.90842869,-406.04868415,0.79556897,-1.20241140,0.77149654
4.56076013,386657.12422678,661.39567161,-315.19718625,0.64561381,-1.26919399,0.80415445
4.56209368,386722.53841104,511.94836099,-221.06220560,0.48886126,-1.32267677,0.82844185
4.56342724,386769.57831160,357.13287920,-124.62382017,0.32694672,-1.36229333,0.84410202
4.56476079,386797.74613106,198.57260987,-26.88657136,0.16156110,-1.38762154,0.85096744
4.56609435,386806.74125958,37.93103168,71.13093583,-0.00556662,-1.39838822,0.84896174
4.56742790,386796.46363625,-123.10564064,168.40660044,-0.17268727,-1.39447228,0.83810070
4.56876146,386767.01502711,-282.84609188,263.92545353,-0.33804970,-1.37590641,0.81849227
4.57009502,386718.69820277,-439.61163581,356.69023717,-0.49991904,-1.34287702,0.79033569
4.57142857,386652.01400865,-591.75385397,445.73182421,-0.65659493,-1.29572268,0.75391964
4.57276213,386567.65635361,-737.67195872,530.11936996,-0.80642947,-1.23493094,0.70961942
4.57409568,386466.50515525,-875.82969560,608.97008769,-0.94784463,-1.16113352,0.65789323
4.57542924,386349.61731079,-1004.77160499,681.45854416,-1.07934913,-1.07509996,0.59927757
4.57676279,386218.21577664,-1123.13846582,746.82537385,-1.19955434,-0.97772982,0.53438179
4.57809635,386073.67686782,-1229.68175471,804.38531790,-1.30718925,-0.87004340,0.46388179
4.57942990,385917.51590246,-1323.27695933,853.53449818,-1.40111420,-0.75317114,0.38851307
4.58076346,385751.37134145,-1402.93560045,893.75684696,-1.48033326,-0.62834182,0.30906304
4.58209702,385576.98758571,-1467.81582536,924.62961821,-1.54400511,-0.49686960,0.22636277
4.58343057,385396.19661460,-1517.23145606,945.82792017,-1.59145226,-0.36014016,0.14127826
4.58476413,385210.89865842,-1550.65938531,957.12821444,-1.62216858,-0.21959594,0.05470128
4.58609768,385023.04211415,-1567.74523936,958.41074362,-1.63582491,-0.07672079,-0.03246009
4.58743124,384834.60291941,-1568.30723631,949.66085515,-1.63227280,0.06697592,-0.11929111
4.58876479,384647.56360992,-1552.33819928,930.96920785,-1.61154630,0.20997546,-0.20488013
4.59009835,384463.89228789,-1520.00569327,902.53085340,-1.57386169,0.35076605,-0.28832834
4.59143191,384285.52173167,-1471.65028694,864.64320437,-1.51961531,0.48785914,-0.36875935
4.59276546,384114.32887602,-1407.78195167,817.70290685,-1.44937932,0.61980539,-0.44532855
4.59409902,383952.11488753,-1329.07464034,762.20165360,-1.36389558,0.74521026,-0.51723218
4.59543257,383800.58605472,-1236.35910179,698.72098129,-1.26406765,0.86274903,-0.58371586
4.59676613,383661.33570113,-1130.61401301,627.92611038,-1.15095107,0.97118096,-0.64408266
4.59809968,383535.82732011,-1012.95552562,550.55889435,-1.02574190,1.06936259,-0.69770048
4.59943324,383425.37911344,-884.62534482,467.42995724,-0.88976379,1.15625992,-0.74400872
4.60076679,383331.15010181,-746.97747244,379.41010545,-0.74445371,1.23095941,-0.78252424
4.60210035,383254.12795442,-601.46376303,287.42110962,-0.59134638,1.29267754,-0.81284631
4.60343391,383195.11866752,-449.61845270,192.42595720,-0.43205775,1.34076907,-0.83466080
4.60476746,383154.73819697,-293.04183293,95.41868362,-0.26826768,1.37473362,-0.84774336
4.60610102,383133.40613117,-133.38324875,-2.58610752,-0.10170188,1.39422078,-0.85196161
4.60743457,383131.34146310,27.67639158,-100.56392099,0.06588650,1.39903351,-0.84727634
4.60876813,383148.56050077,188.44240535,-197.49112827,0.23273547,1.38912991,-0.83374175
4.61010168,383184.87692713,347.22423000,-292.35569233,0.39709291,1.36462329,-0.81150463
4.61143524,383239.90400120,502.35323190,-384.16774527,0.55723498,1.32578057,-0.78080264
4.61276879,383313.05886486,652.20024005,-471.96990766,0.71148424,1.27301916,-0.74196154
4.61410235,383403.56890098,795.19262047,-554.84724216,0.85822713,1.20690213,-0.69539161
4.61543591,383510.48006452,929.83071362,-631.93673935,0.99593065,1.12813194,-0.64158312
4.61676946,383632.66709029,1054.70346578,-702.43623912,1.12315827,1.03754276,-0.58110108
4.61810302,383768.84546089,1168.50309571,-765.61269853,1.23858455,0.93609145,-0.51457918
4.61943657,383917.58500274,1270.03864902,-820.80972384,1.34100873,0.82484725,-0.44271306
4.62077013,384077.32496171,1358.24830623,-867.45429364,1.42936685,0.70498048,-0.36625299
4.62210368,384246.39039761,1432.21032358,-905.06260800,1.50274245,0.57775016,-0.28599609
4.62343724,384423.00972382,1491.15250161,-933.24500854,1.56037577,0.44449083,-0.20277796
4.62477080,384605.33321023,1534.46009038,-951.70992332,1.60167127,0.30659863,-0.11746414
4.62610435,384791.45225802,1561.68205842,-960.26680114,1.62620346,0.16551682,-0.03094112
4.62743791,384979.41925053,1572.53566613,-958.82800836,1.63372108,0.02272087,0.05589264
4.62877146,385167.26777864,1566.90930448,-947.40967357,1.62414945,-0.12029672,0.14213600
4.63010502,385353.03303794,1544.86357253,-926.13147294,1.59759106,-0.26204177,0.22689424
4.63143857,385534.77219335,1506.63058860,-895.21536159,1.55432443,-0.40103375,0.30928820
4.63277213,385710.58450827,1452.61154229,-854.98326399,1.49480115,-0.53582091,0.38846321
4.63410568,385878.63103802,1383.37251482,-805.85374782,1.41964131,-0.66499523,0.46359783
4.63543924,386037.15369105,1299.63860852,-748.33771389,1.32962711,-0.78720677,0.53391212
4.63677280,386184.49346828,1202.28644469,-683.03314510,1.22569496,-0.90117762,0.59867571
4.63810635,386319.10769719,1092.33510228,-610.61896495,1.10892596,-1.00571502,0.65721519
4.63943991,386439.58608741,970.93558706,-531.84806621,0.98053499,-1.09972369,0.70892110
4.64077346,386544.66544413,839.35893314,-447.53957687,0.84185833,-1.18221724,0.75325418
4.64210702,386633.24288873,698.98305436,-358.57043934,0.69434013,-1.25232845,0.78975100
4.64344057,386704.38744842,551.27847400,-265.86638503,0.53951768,-1.30931842,0.81802884
4.64477413,386757.34989287,397.79307456,-170.39239344,0.37900573,-1.35258442,0.83778976
4.64610768,386791.57071089,240.13601880,-73.14273006,0.21447990,-1.38166644,0.84882382
4.64744124,386806.68613907,79.96100372,24.86933716,0.04765947,-1.39625219,0.85101142
4.64877480,386802.53217158,-81.05098373,122.62203951,-0.11971039,-1.39618070,0.84432476
4.65010835,386779.14650201,-241.20923305,219.09572060,-0.28587676,-1.38144437,0.82882832
4.65144191,386736.76836637,-398.83101842,313.28345208,-0.44909719,-1.35218935,0.80467839
4.65277546,386675.83628044,-552.25926463,404.20154227,-0.60765800,-1.30871440,0.77212172
4.65410902,386596.98368395,-699.87998578,490.89982785,-0.75989233,-1.25146811,0.73149309
4.65544257,386501.03252817,-840.13931238,572.47164020,-0.90419772,-1.18104455,0.68321207
4.65677613,386388.98486430,-971.55992489,648.06334021,-1.03905318,-1.09817731,0.62777882
4.65810968,386262.01251267,-1092.75671681,716.88331913,-1.16303545,-1.00373209,0.56576900
4.65944324,386121.44491394,-1202.45151701,778.21036777,-1.27483424,-0.89869780,0.49782791
4.66077680,385968.75528369,-1299.48670946,831.40132226,-1.37326641,-0.78417634,0.42466382
4.66211035,385805.54521219,-1382.83760010,875.89790195,-1.45728877,-0.66137109,0.34704060
4.66344391,385633.52786830,-1451.62339201,911.23266283,-1.52600947,-0.53157426,0.26576975
4.66477746,385454.50998389,-1505.11664582,937.03399949,-1.57869776,-0.39615330,0.18170191
4.66611102,385270.37280932,-1542.75111702,953.03013810,-1.61479208,-0.25653635,0.09571781
4.66744457,385083.05224360,-1564.12788030,959.05207447,-1.63390628,-0.11419705,0.00871903
4.66877813,384894.51835308,-1569.01966952,955.03542225,-1.63583398,0.02936121,-0.07838164
4.67011169,384706.75450028,-1557.37338102,941.02114840,-1.62055100,0.17262138,-0.16466986
4.67144524,384521.73631032,-1529.31071007,917.15518603,-1.58821573,0.31406903,-0.24923957
4.67277880,384341.41070450,-1485.12690943,883.68692641,-1.53916760,0.45220863,-0.33120260
4.67411235,384167.67523092,-1425.28768204,840.96660571,-1.47392345,0.58557966,-0.40969818
4.67544591,384002.35791880,-1350.42424007,789.44161362,-1.39317208,0.71277228,-0.48390216
4.67677946,383847.19787794,-1261.32658394,729.65176395,-1.29776680,0.83244251,-0.55303581
4.67811302,383703.82685555,-1158.93507551,662.22357894,-1.18871623,0.94332666,-0.61637411
4.67944657,383573.75195302,-1044.33039826,587.86364985,-1.06717343,1.04425487,-0.67325344
4.68078013,383458.33968986,-918.72201725,507.35114765,-0.93442340,1.13416356,-0.72307867
4.68211369,383358.80158874,-783.43526608,421.52956591,-0.79186918,1.21210681,-0.76532939
4.68344724,383276.18143471,-639.89720649,331.29778805,-0.64101672,1.27726629,-0.79956538
4.68478080,383211.34434591,-489.62141614,237.60057654,-0.48345863,1.32895987,-0.82543116
4.68611435,383164.96776719,-334.19187511,141.41858958,-0.32085705,1.36664866,-0.84265966
4.68744791,383137.53448163,-175.24612761,43.75803390,-0.15492581,1.38994255,-0.85107483
4.68878146,383129.32770485,-14.45790523,-54.35993310,0.01258787,1.39860401,-0.85059340
4.69011502,383140.42831110,146.48059947,-151.90993748,0.17992203,1.39255035,-0.84122549
4.69144857,383170.71420768,305.87661609,-247.87314358,0.34531862,1.37185418,-0.82307432
4.69278213,383219.86185930,462.05464431,-341.24791511,0.50704206,1.33674234,-0.79633492
4.69411569,383287.34993170,613.37407645,-431.06027000,0.66339750,1.28759307,-0.76129185
4.69544924,383372.46500981,758.24640820,-516.37401952,0.81274850,1.22493169,-0.71831596
4.69678280,383474.30931573,895.15185863,-596.30048744,0.95353406,1.14942469,-0.66786036
4.69811635,383591.81033944,1022.65522677,-670.00770913,1.08428474,1.06187240,-0.61045549
4.69944991,383723.73226800,1139.42082435,-736.72901886,1.20363778,0.96320030,-0.54670336
4.70078346,383868.68908957,1244.22633226,-795.77093848,1.31035095,0.85444904,-0.47727124
4.70211702,384025.15922469,1335.97544522,-846.52029150,1.40331525,0.73676340,-0.40288454
4.70345058,384191.50153129,1413.70917738,-888.45047185,1.48156604,0.61138014,-0.32431925
4.70478413,384365.97250978,1476.61572284,-921.12680958,1.54429270,0.47961503,-0.24239384
4.70611769,384546.74453175,1524.03877264,-944.21098076,1.59084671,0.34284912,-0.15796080
4.70745124,384731.92490057,1555.48421464,-957.46442363,1.62074805,0.20251436,-0.07189783
4.70878480,384919.57555141,1570.62514928,-960.75072734,1.63368987,0.06007883,0.01490111
4.71011835,385107.73318866,1569.30518118,-954.03697581,1.62954140,-0.08296846,0.10153503
4.71145191,385294.42965936,1551.53995301,-937.39403284,1.60834914,-0.22513280,0.18710502
4.71278546,385477.71235771,1517.51691454,-910.99577098,1.57033621,-0.36492918,0.27072346
4.71411902,385655.66445715,1467.59332823,-875.11725075,1.51590001,-0.50089748,0.35152301
4.71545258,385826.42476893,1402.29253618,-830.13187167,1.44560808,-0.63161745,0.42866548
4.71678613,385988.20702877,1322.29852380,-776.50752188,1.36019234,-0.75572324,0.50135029
4.71811969,386139.31842037,1228.44883710,-714.80176613,1.26054159,-0.87191744,0.56882272
4.71945324,386278.17714917,1121.72592044,-645.65611754,1.14769253,-0.97898445,0.63038155
4.72078680,386403.32889136,1003.24696252,-569.78945063,1.02281925,-1.07580298,0.68538629
4.72212035,386513.46194939,874.25234709,-487.99061817,0.88722132,-1.16135771,0.73326378
4.72345391,386607.42096180,736.09282424,-401.11034513,0.74231057,-1.23474987,0.77351412
4.72478746,386684.21902195,590.21552556,-310.05247775,0.58959677,-1.29520669,0.80571593
4.72612102,386743.04808246,438.14896391,-215.76467483,0.43067217,-1.34208958,0.82953076
4.72745458,386783.28752928,281.48716426,-119.22863210,0.26719525,-1.37490097,0.84470676
4.72878813,386804.51083603,121.87308646,-21.44993799,0.10087365,-1.39328979,0.85108145
4.73012169,386806.49021756,-39.01849482,76.55233839,-0.06655344,-1.39705540,0.84858354
4.73145524,386789.19923159,-199.49847760,173.75622108,-0.23333329,-1.38615002,0.83723393
4.73278880,386752.81328705,-357.88110923,269.14745541,-0.39771790,-1.36067957,0.81714568
4.73412235,386697.70804931,-512.50166886,361.73008090,-0.55798223,-1.32090295,0.78852305
4.73545591,386624.45574413,-661.73397109,450.53683885,-0.71244236,-1.26722964,0.75165958
4.73678946,386533.81939372,-804.00750675,534.63930583,-0.85947326,-1.20021581,0.70693529
4.73812302,386426.74503128,-937.82403762,613.15764493,-0.99752603,-1.12055874,0.65481285
4.73945658,386304.35197119,-1061.77346817,685.26987145,-1.12514440,-1.02908985,0.59583293
4.74079013,386167.92122492,-1174.54882054,750.22053181,-1.24098037,-0.92676613,0.53060874
4.74212369,386018.88218191,-1274.96015113,807.32870222,-1.34380870,-0.81466033,0.45981967
4.74345724,385858.79768667,-1361.94725253,855.99521765,-1.43254018,-0.69394974,0.38420429
4.74479080,385689.34766925,-1434.59100238,895.70905244,-1.50623348,-0.56590389,0.30455263
4.74612435,385512.31149665,-1492.12322788,926.05277868,-1.56410545,-0.43187118,0.22169792
4.74745791,385329.54923438,-1533.93497812,946.70704293,-1.60553976,-0.29326456,0.13650784
4.74879147,385142.98201477,-1559.58310434,957.45400682,-1.63009371,-0.15154655,0.04987528
4.75012502,384954.57172532,-1568.79507709,958.17971446,-1.63750323,-0.00821363,-0.03729105
4.75145858,384766.30023446,-1561.47197710,948.87535471,-1.62768590,0.13521980,-0.12407635
4.75279213,384580.14838170,-1537.68962927,929.63740570,-1.60074201,0.27723762,-0.20956941
