Time(Days),x_rot(km),y_rot(km),z_rot(km),vx_rot(km/s),vy_rot(km/s),vz_rot(km/s)
-3.72093023,580521.33101338,-277646.65347549,28845.10455400,-1.47430700,0.18662695,-0.08363537
-3.71992998,580393.93417050,-277630.50155022,28837.87648015,-1.47395670,0.18716672,-0.08363932
-3.71892973,580266.56760739,-277614.30298290,28830.64806452,-1.47360626,0.18770636,-0.08364328
-3.71792948,580139.23133638,-277598.05778467,28823.41930701,-1.47325567,0.18824587,-0.08364724
-3.71692923,580011.92536977,-277581.76596664,28816.19020748,-1.47290494,0.18878525,-0.08365119
-3.71592898,579884.64971989,-277565.42753994,28808.96076585,-1.47255407,0.18932450,-0.08365515
-3.71492873,579757.40439902,-277549.04251571,28801.73098198,-1.47220306,0.18986362,-0.08365911
-3.71392848,579630.18941947,-277532.61090508,28794.50085577,-1.47185190,0.19040262,-0.08366308
-3.71292823,579503.00479354,-277516.13271917,28787.27038710,-1.47150060,0.19094149,-0.08366704
-3.71192798,579375.85053351,-277499.60796914,28780.03957587,-1.47114916,0.19148022,-0.08367100
-3.71092773,579248.72665166,-277483.03666612,28772.80842195,-1.47079758,0.19201883,-0.08367497
-3.70992748,579121.63316028,-277466.41882125,28765.57692524,-1.47044586,0.19255731,-0.08367894
-3.70892723,578994.57007163,-277449.75444569,28758.34508562,-1.47009399,0.19309566,-0.08368291
-3.70792698,578867.53739800,-277433.04355058,28751.11290297,-1.46974198,0.19363388,-0.08368688
-3.70692673,578740.53515165,-277416.28614707,28743.88037719,-1.46938983,0.19417198,-0.08369085
-3.70592648,578613.56334483,-277399.48224632,28736.64750816,-1.46903754,0.19470994,-0.08369482
-3.70492623,578486.62198980,-277382.63185948,28729.41429577,-1.46868510,0.19524777,-0.08369879
-3.70392598,578359.71109883,-277365.73499772,28722.18073990,-1.46833253,0.19578548,-0.08370277
-3.70292573,578232.83068414,-277348.79167219,28714.94684045,-1.46797981,0.19632306,-0.08370674
-3.70192548,578105.98075799,-277331.80189406,28707.71259729,-1.46762695,0.19686050,-0.08371072
-3.70092523,577979.16133261,-277314.76567449,28700.47801031,-1.46727395,0.19739782,-0.08371470
-3.69992498,577852.37242024,-277297.68302466,28693.24307940,-1.46692081,0.19793501,-0.08371868
-3.69892473,577725.61403310,-277280.55395574,28686.00780445,-1.46656752,0.19847207,-0.08372266
-3.69792448,577598.88618342,-277263.37847891,28678.77218535,-1.46621410,0.19900900,-0.08372665
-3.69692423,577472.18888342,-277246.15660533,28671.53622197,-1.46586053,0.19954580,-0.08373063
-3.69592398,577345.52214531,-277228.88834619,28664.29991420,-1.46550682,0.20008247,-0.08373462
-3.69492373,577218.88598130,-277211.57371268,28657.06326194,-1.46515298,0.20061901,-0.08373860
-3.69392348,577092.28040360,-277194.21271598,28649.82626506,-1.46479899,0.20115542,-0.08374259
-3.69292323,576965.70542440,-277176.80536727,28642.58892346,-1.46444485,0.20169170,-0.08374658
-3.69192298,576839.16105591,-277159.35167774,28635.35123702,-1.46409058,0.20222786,-0.08375057
-3.69092273,576712.64731030,-277141.85165860,28628.11320562,-1.46373617,0.20276388,-0.08375456
-3.68992248,576586.16419978,-277124.30532103,28620.87482916,-1.46338161,0.20329978,-0.08375856
-3.68892223,576459.71173652,-277106.71267624,28613.63610751,-1.46302692,0.20383554,-0.08376255
-3.68792198,576333.28993269,-277089.07373542,28606.39704057,-1.46267208,0.20437117,-0.08376655
-3.68692173,576206.89880048,-277071.38850977,28599.15762821,-1.46231710,0.20490668,-0.08377055
-3.68592148,576080.53835204,-277053.65701051,28591.91787034,-1.46196199,0.20544206,-0.08377454
-3.68492123,575954.20859954,-277035.87924884,28584.67776682,-1.46160673,0.20597730,-0.08377854
-3.68392098,575827.90955514,-277018.05523597,28577.43731755,-1.46125133,0.20651242,-0.08378255
-3.68292073,575701.64123099,-277000.18498311,28570.19652241,-1.46089579,0.20704740,-0.08378655
-3.68192048,575575.40363924,-276982.26850149,28562.95538129,-1.46054011,0.20758226,-0.08379055
-3.68092023,575449.19679203,-276964.30580232,28555.71389408,-1.46018429,0.20811699,-0.08379456
-3.67991998,575323.02070151,-276946.29689682,28548.47206066,-1.45982833,0.20865158,-0.08379857
-3.67891973,575196.87537981,-276928.24179621,28541.22988091,-1.45947222,0.20918605,-0.08380257
-3.67791948,575070.76083905,-276910.14051172,28533.98735472,-1.45911598,0.20972039,-0.08380658
-3.67691923,574944.67709137,-276891.99305459,28526.74448198,-1.45875960,0.21025459,-0.08381059
-3.67591898,574818.62414888,-276873.79943603,28519.50126258,-1.45840308,0.21078867,-0.08381461
-3.67491873,574692.60202370,-276855.55966729,28512.25769639,-1.45804641,0.21132262,-0.08381862
-3.67391848,574566.61072794,-276837.27375960,28505.01378330,-1.45768961,0.21185644,-0.08382263
-3.67291823,574440.65027370,-276818.94172421,28497.76952321,-1.45733267,0.21239012,-0.08382665
-3.67191798,574314.72067310,-276800.56357234,28490.52491598,-1.45697559,0.21292368,-0.08383067
-3.67091773,574188.82193822,-276782.13931525,28483.27996152,-1.45661836,0.21345711,-0.08383469
-3.66991748,574062.95408115,-276763.66896419,28476.03465970,-1.45626100,0.21399040,-0.08383871
-3.66891723,573937.11711399,-276745.15253039,28468.78901042,-1.45590350,0.21452357,-0.08384273
-3.66791698,573811.31104882,-276726.59002512,28461.54301354,-1.45554586,0.21505661,-0.08384675
-3.66691673,573685.53589772,-276707.98145963,28454.29666897,-1.45518807,0.21558951,-0.08385077
-3.66591648,573559.79167275,-276689.32684518,28447.04997659,-1.45483015,0.21612229,-0.08385480
-3.66491623,573434.07838599,-276670.62619302,28439.80293627,-1.45447209,0.21665493,-0.08385883
-3.66391598,573308.39604951,-276651.87951441,28432.55554791,-1.45411389,0.21718745,-0.08386285
-3.66291573,573182.74467535,-276633.08682063,28425.30781139,-1.45375555,0.21771983,-0.08386688
-3.66191548,573057.12427558,-276614.24812293,28418.05972660,-1.45339707,0.21825209,-0.08387091
-3.66091523,572931.53486224,-276595.36343259,28410.81129342,-1.45303845,0.21878421,-0.08387494
-3.65991498,572805.97644738,-276576.43276088,28403.56251174,-1.45267969,0.21931621,-0.08387898
-3.65891473,572680.44904305,-276557.45611908,28396.31338143,-1.45232079,0.21984807,-0.08388301
-3.65791448,572554.95266127,-276538.43351846,28389.06390240,-1.45196176,0.22037980,-0.08388705
-3.65691423,572429.48731407,-276519.36497029,28381.81407451,-1.45160258,0.22091140,-0.08389109
-3.65591398,572304.05301349,-276500.25048587,28374.56389766,-1.45124326,0.22144287,-0.08389512
-3.65491373,572178.64977154,-276481.09007648,28367.31337173,-1.45088381,0.22197422,-0.08389916
-3.65391348,572053.27760024,-276461.88375340,28360.06249660,-1.45052422,0.22250543,-0.08390321
-3.65291323,571927.93651160,-276442.63152793,28352.81127217,-1.45016448,0.22303650,-0.08390725
-3.65191298,571802.62651764,-276423.33341135,28345.55969831,-1.44980461,0.22356745,-0.08391129
-3.65091273,571677.34763034,-276403.98941497,28338.30777491,-1.44944460,0.22409827,-0.08391534
-3.64991248,571552.09986172,-276384.59955007,28331.05550185,-1.44908445,0.22462896,-0.08391938
-3.64891223,571426.88322375,-276365.16382796,28323.80287902,-1.44872416,0.22515952,-0.08392343
-3.64791198,571301.69772844,-276345.68225995,28316.54990630,-1.44836374,0.22568994,-0.08392748
-3.64691173,571176.54338776,-276326.15485732,28309.29658358,-1.44800317,0.22622024,-0.08393153
-3.64591148,571051.42021369,-276306.58163140,28302.04291074,-1.44764247,0.22675040,-0.08393558
-3.64491123,570926.32821821,-276286.96259350,28294.78888767,-1.44728163,0.22728043,-0.08393964
-3.64391098,570801.26741329,-276267.29775492,28287.53451425,-1.44692065,0.22781034,-0.08394369
-3.64291073,570676.23781088,-276247.58712697,28280.27979037,-1.44655953,0.22834011,-0.08394775
-3.64191048,570551.23942295,-276227.83072099,28273.02471590,-1.44619827,0.22886975,-0.08395180
-3.64091023,570426.27226146,-276208.02854828,28265.76929074,-1.44583687,0.22939926,-0.08395586
-3.63990998,570301.33633836,-276188.18062017,28258.51351476,-1.44547534,0.22992864,-0.08395992
-3.63890973,570176.43166558,-276168.28694799,28251.25738786,-1.44511367,0.23045788,-0.08396398
-3.63790948,570051.55825507,-276148.34754305,28244.00090992,-1.44475186,0.23098700,-0.08396805
-3.63690923,569926.71611877,-276128.36241670,28236.74408081,-1.44438991,0.23151599,-0.08397211
-3.63590898,569801.90526861,-276108.33158026,28229.48690043,-1.44402782,0.23204484,-0.08397618
-3.63490873,569677.12571651,-276088.25504507,28222.22936866,-1.44366560,0.23257356,-0.08398024
-3.63390848,569552.37747440,-276068.13282246,28214.97148538,-1.44330323,0.23310215,-0.08398431
-3.63290823,569427.66055419,-276047.96492378,28207.71325047,-1.44294073,0.23363062,-0.08398838
-3.63190798,569302.97496780,-276027.75136037,28200.45466383,-1.44257810,0.23415894,-0.08399245
-3.63090773,569178.32072712,-276007.49214357,28193.19572533,-1.44221532,0.23468714,-0.08399652
-3.62990748,569053.69784407,-275987.18728473,28185.93643486,-1.44185241,0.23521521,-0.08400060
-3.62890723,568929.10633055,-275966.83679520,28178.67679231,-1.44148936,0.23574314,-0.08400467
-3.62790698,568804.54619843,-275946.44068632,28171.41679755,-1.44112617,0.23627095,-0.08400875
-3.62690673,568680.01745962,-275925.99896947,28164.15645047,-1.44076284,0.23679862,-0.08401283
-3.62590648,568555.52012600,-275905.51165599,28156.89575095,-1.44039938,0.23732616,-0.08401690
-3.62490623,568431.05420944,-275884.97875724,28149.63469888,-1.44003577,0.23785357,-0.08402098
-3.62390598,568306.61972183,-275864.40028459,28142.37329414,-1.43967204,0.23838085,-0.08402507
-3.62290573,568182.21667502,-275843.77624939,28135.11153662,-1.43930816,0.23890800,-0.08402915
-3.62190548,568057.84508088,-275823.10666302,28127.84942619,-1.43894415,0.23943501,-0.08403323
-3.62090523,567933.50495128,-275802.39153685,28120.58696275,-1.43858000,0.23996189,-0.08403732
-3.61990498,567809.19629806,-275781.63088225,28113.32414617,-1.43821571,0.24048865,-0.08404141
-3.61890473,567684.91913308,-275760.82471059,28106.06097634,-1.43785128,0.24101527,-0.08404549
-3.61790448,567560.67346818,-275739.97303325,28098.79745315,-1.43748672,0.24154176,-0.08404958
-3.61690423,567436.45931521,-275719.07586160,28091.53357647,-1.43712202,0.24206811,-0.08405367
-3.61590398,567312.27668599,-275698.13320704,28084.26934619,-1.43675719,0.24259434,-0.08405777
-3.61490373,567188.12559236,-275677.14508094,28077.00476219,-1.43639222,0.24312043,-0.08406186
-3.61390348,567064.00604615,-275656.11149470,28069.73982436,-1.43602711,0.24364639,-0.08406595
-3.61290323,566939.91805917,-275635.03245969,28062.47453257,-1.43566186,0.24417222,-0.08407005
-3.61190298,566815.86164325,-275613.90798732,28055.20888672,-1.43529648,0.24469792,-0.08407415
-3.61090273,566691.83681019,-275592.73808898,28047.94288669,-1.43493096,0.24522349,-0.08407825
-3.60990248,566567.84357181,-275571.52277606,28040.67653236,-1.43456530,0.24574892,-0.08408235
-3.60890223,566443.88193989,-275550.26205996,28033.40982360,-1.43419951,0.24627422,-0.08408645
-3.60790198,566319.95192625,-275528.95595208,28026.14276032,-1.43383358,0.24679939,-0.08409055
-3.60690173,566196.05354267,-275507.60446384,28018.87534238,-1.43346752,0.24732443,-0.08409466
-3.60590148,566072.18680094,-275486.20760663,28011.60756967,-1.43310131,0.24784934,-0.08409876
-3.60490123,565948.35171285,-275464.76539186,28004.33944208,-1.43273498,0.24837411,-0.08410287
-3.60390098,565824.54829017,-275443.27783094,27997.07095948,-1.43236850,0.24889876,-0.08410698
-3.60290073,565700.77654467,-275421.74493530,27989.80212177,-1.43200189,0.24942327,-0.08411109
-3.60190048,565577.03648813,-275400.16671634,27982.53292882,-1.43163515,0.24994764,-0.08411520
-3.60090023,565453.32813230,-275378.54318548,27975.26338051,-1.43126826,0.25047189,-0.08411931
-3.59989997,565329.65148896,-275356.87435414,27967.99347674,-1.43090124,0.25099600,-0.08412343
-3.59889972,565206.00656984,-275335.16023376,27960.72321737,-1.43053409,0.25151999,-0.08412754
-3.59789947,565082.39338670,-275313.40083575,27953.45260231,-1.43016680,0.25204384,-0.08413166
-3.59689922,564958.81195129,-275291.59617154,27946.18163141,-1.42979937,0.25256755,-0.08413578
-3.59589897,564835.26227534,-275269.74625256,27938.91030458,-1.42943181,0.25309114,-0.08413990
-3.59489872,564711.74437058,-275247.85109025,27931.63862169,-1.42906411,0.25361459,-0.08414402
-3.59389847,564588.25824876,-275225.91069604,27924.36658263,-1.42869628,0.25413791,-0.08414814
-3.59289822,564464.80392159,-275203.92508137,27917.09418728,-1.42832831,0.25466110,-0.08415226
-3.59189797,564341.38140080,-275181.89425768,27909.82143551,-1.42796020,0.25518415,-0.08415639
-3.59089772,564217.99069809,-275159.81823641,27902.54832722,-1.42759196,0.25570708,-0.08416051
-3.58989747,564094.63182518,-275137.69702902,27895.27486228,-1.42722359,0.25622987,-0.08416464
-3.58889722,563971.30479378,-275115.53064693,27888.00104059,-1.42685507,0.25675253,-0.08416877
-3.58789697,563848.00961559,-275093.31910162,27880.72686201,-1.42648643,0.25727505,-0.08417290
-3.58689672,563724.74630230,-275071.06240453,27873.45232643,-1.42611765,0.25779745,-0.08417703
-3.58589647,563601.51486561,-275048.76056711,27866.17743375,-1.42574873,0.25831971,-0.08418116
-3.58489622,563478.31531720,-275026.41360082,27858.90218382,-1.42537968,0.25884183,-0.08418530
-3.58389597,563355.14766875,-275004.02151712,27851.62657655,-1.42501049,0.25936383,-0.08418943
-3.58289572,563232.01193194,-274981.58432748,27844.35061181,-1.42464116,0.25988569,-0.08419357
-3.58189547,563108.90811844,-274959.10204336,27837.07428949,-1.42427171,0.26040742,-0.08419771
-3.58089522,562985.83623992,-274936.57467622,27829.79760946,-1.42390211,0.26092902,-0.08420185
-3.57989497,562862.79630805,-274914.00223754,27822.52057161,-1.42353239,0.26145048,-0.08420599
-3.57889472,562739.78833447,-274891.38473879,27815.24317582,-1.42316252,0.26197182,-0.08421013
-3.57789447,562616.81233085,-274868.72219144,27807.96542198,-1.42279253,0.26249301,-0.08421428
-3.57689422,562493.86830883,-274846.01460696,27800.68730996,-1.42242239,0.26301408,-0.08421842
-3.57589397,562370.95628004,-274823.26199685,27793.40883964,-1.42205213,0.26353501,-0.08422257
-3.57489372,562248.07625615,-274800.46437257,27786.13001092,-1.42168172,0.26405581,-0.08422672
-3.57389347,562125.22824876,-274777.62174562,27778.85082366,-1.42131119,0.26457648,-0.08423086
-3.57289322,562002.41226952,-274754.73412748,27771.57127776,-1.42094052,0.26509702,-0.08423502
-3.57189297,561879.62833005,-274731.80152964,27764.29137309,-1.42056971,0.26561742,-0.08423917
-3.57089272,561756.87644196,-274708.82396358,27757.01110954,-1.42019877,0.26613769,-0.08424332
-3.56989247,561634.15661687,-274685.80144081,27749.73048699,-1.41982770,0.26665782,-0.08424748
-3.56889222,561511.46886639,-274662.73397282,27742.44950532,-1.41945649,0.26717783,-0.08425163
-3.56789197,561388.81320212,-274639.62157111,27735.16816441,-1.41908515,0.26769770,-0.08425579
-3.56689172,561266.18963567,-274616.46424717,27727.88646414,-1.41871367,0.26821743,-0.08425995
-3.56589147,561143.59817862,-274593.26201252,27720.60440440,-1.41834206,0.26873704,-0.08426411
-3.56489122,561021.03884257,-274570.01487865,27713.32198507,-1.41797032,0.26925651,-0.08426827
-3.56389097,560898.51163911,-274546.72285708,27706.03920602,-1.41759844,0.26977584,-0.08427243
-3.56289072,560776.01657980,-274523.38595931,27698.75606714,-1.41722642,0.27029505,-0.08427660
-3.56189047,560653.55367623,-274500.00419686,27691.47256832,-1.41685428,0.27081412,-0.08428076
-3.56089022,560531.12293997,-274476.57758124,27684.18870942,-1.41648200,0.27133306,-0.08428493
-3.55988997,560408.72438258,-274453.10612398,27676.90449035,-1.41610958,0.27185186,-0.08428910
-3.55888972,560286.35801563,-274429.58983658,27669.61991096,-1.41573703,0.27237053,-0.08429327
-3.55788947,560164.02385066,-274406.02873058,27662.33497116,-1.41536435,0.27288907,-0.08429744
-3.55688922,560041.72189924,-274382.42281749,27655.04967081,-1.41499154,0.27340747,-0.08430161
-3.55588897,559919.45217290,-274358.77210885,27647.76400980,-1.41461859,0.27392574,-0.08430579
-3.55488872,559797.21468318,-274335.07661618,27640.47798802,-1.41424551,0.27444388,-0.08430996
-3.55388847,559675.00944163,-274311.33635101,27633.19160534,-1.41387229,0.27496188,-0.08431414
-3.55288822,559552.83645978,-274287.55132488,27625.90486164,-1.41349894,0.27547975,-0.08431832
-3.55188797,559430.69574914,-274263.72154933,27618.61775680,-1.41312546,0.27599749,-0.08432250
-3.55088772,559308.58732125,-274239.84703589,27611.33029071,-1.41275184,0.27651509,-0.08432668
-3.54988747,559186.51118762,-274215.92779611,27604.04246325,-1.41237809,0.27703256,-0.08433086
-3.54888722,559064.46735976,-274191.96384153,27596.75427430,-1.41200421,0.27754990,-0.08433504
-3.54788697,558942.45584917,-274167.95518369,27589.46572373,-1.41163019,0.27806710,-0.08433923
-3.54688672,558820.47666737,-274143.90183414,27582.17681144,-1.41125604,0.27858417,-0.08434341
-3.54588647,558698.52982584,-274119.80380444,27574.88753729,-1.41088176,0.27910111,-0.08434760
-3.54488622,558576.61533609,-274095.66110613,27567.59790118,-1.41050735,0.27961791,-0.08435179
-3.54388597,558454.73320959,-274071.47375077,27560.30790298,-1.41013280,0.28013458,-0.08435598
-3.54288572,558332.88345783,-274047.24174992,27553.01754258,-1.40975812,0.28065111,-0.08436017
-3.54188547,558211.06609229,-274022.96511515,27545.72681985,-1.40938331,0.28116751,-0.08436437
-3.54088522,558089.28112444,-273998.64385800,27538.43573467,-1.40900836,0.28168378,-0.08436856
-3.53988497,557967.52856575,-273974.27799005,27531.14428693,-1.40863328,0.28219991,-0.08437276
-3.53888472,557845.80842768,-273949.86752286,27523.85247651,-1.40825807,0.28271591,-0.08437695
-3.53788447,557724.12072169,-273925.41246801,27516.56030329,-1.40788273,0.28323178,-0.08438115
-3.53688422,557602.46545923,-273900.91283706,27509.26776714,-1.40750725,0.28374751,-0.08438535
-3.53588397,557480.84265175,-273876.36864159,27501.97486796,-1.40713164,0.28426310,-0.08438955
-3.53488372,557359.25231070,-273851.77989317,27494.68160561,-1.40675590,0.28477857,-0.08439376
-3.53388347,557237.69444751,-273827.14660339,27487.38797998,-1.40638003,0.28529390,-0.08439796
-3.53288322,557116.16907362,-273802.46878382,27480.09399095,-1.40600402,0.28580909,-0.08440217
-3.53188297,556994.67620045,-273777.74644605,27472.79963841,-1.40562789,0.28632415,-0.08440637
-3.53088272,556873.21583943,-273752.97960166,27465.50492223,-1.40525162,0.28683908,-0.08441058
-3.52988247,556751.78800198,-273728.16826225,27458.20984228,-1.40487521,0.28735387,-0.08441479
-3.52888222,556630.39269952,-273703.31243940,27450.91439846,-1.40449868,0.28786853,-0.08441900
-3.52788197,556509.02994344,-273678.41214470,27443.61859065,-1.40412201,0.28838306,-0.08442322
